srcip,dstip,srcport,dstport,proto,ts,td,pkt,byt,type
3542776215,719036242,34660,21,TCP,1458298150688000.0,300.312,296,18114,background
3564493699,719036116,61450,64887,UDP,1458298150692000.0,299.308,137,16898,background
3634159948,719035617,49462,42523,ESP,1458298150984000.0,300.01599999999996,36,5568,background
3494372189,719036341,0,0,ICMP,1458298151008000.0,299.992,31,992,background
612513060,719036341,0,0,ICMP,1458298151008000.0,299.992,31,992,background
2206889338,719036357,161,50084,UDP,1458298151008000.0,299.992,464,48988,background
3741986201,719036357,161,50084,UDP,1458298151088000.0,300.9120000000001,355,38852,background
2968793991,719036242,44835,8000,TCP,1458298151508000.0,290.492,30,2520,background
3494186652,719036341,0,0,ICMP,1458298151976000.0,300.024,31,992,background
621265680,719036341,0,0,ICMP,1458298151992000.0,300.008,31,992,background
3494299132,719036341,0,0,ICMP,1458298152012000.0,299.988,31,992,background
630232857,719036106,7557,443,TCP,1458298152032000.0,299.968,551,65268,background
2206887626,719036359,0,0,ICMP,1458298152388000.0,300.612,61,1708,background
3627443852,719036357,161,50084,UDP,1458298152400000.0,300.6,208,30315,background
2821253815,719036249,161,63061,UDP,1458298152512000.0,300.488,542,51163,background
3510197005,719036242,34575,8000,TCP,1458298152696000.0,295.3040000000001,60,4080,background
1702145365,719036236,0,0,ICMP,1458298153552000.0,300.448,71,2268,background
3509835672,719035672,40316,65370,UDP,1458298153772000.0,298.228,1314,182836,background
2236962687,719035635,58056,22002,TCP,1458298153796000.0,299.204,129,7806,background
714605879,719036249,161,63061,UDP,1458298153944000.0,301.056,439,47810,background
3496968745,719036341,0,0,ICMP,1458298153992000.0,300.008,31,992,background
612512793,719036341,0,0,ICMP,1458298153992000.0,300.008,31,992,background
613807287,719036357,161,50084,UDP,1458298154008000.0,299.992,541,56156,background
3746596079,719036116,52132,64887,UDP,1458298154248000.0,300.752,164,33496,background
3527313968,719034713,8000,50837,TCP,1458298154380000.0,300.62,62,3472,background
3627900764,719036359,0,0,ICMP,1458298154764000.0,300.236,61,1708,background
1730436465,719036359,0,0,ICMP,1458298154776000.0,300.224,61,1708,background
3579785533,719034665,49204,443,TCP,1458298154796000.0,301.204,54,2160,background
3382796980,719036341,161,50244,UDP,1458298154928000.0,293.072,269,33432,background
3510197005,719036242,34594,8000,TCP,1458298155308000.0,299.692,61,3332,background
3510197005,719036242,34576,8000,TCP,1458298155308000.0,299.692,61,3332,background
3543669261,719036357,0,0,ICMP,1458298156012000.0,299.988,31,992,background
3528473045,719036357,0,0,ICMP,1458298156016000.0,299.9840000000001,31,992,background
2842518977,719035635,47932,22002,TCP,1458298156532000.0,293.468,115,6250,background
3652948530,719034665,58939,443,TCP,1458298156544000.0,297.45599999999996,1432,168426,background
3529384295,719034665,2122,443,TCP,1458298156568000.0,281.432,50,2000,background
2206889363,719036359,161,3143,UDP,1458298156752000.0,302.248,705,69506,background
1335901249,719035635,43271,22002,TCP,1458298156764000.0,300.236,70,3750,background
3591760694,719036282,22023,24632,ESP,1458298156896000.0,299.1040000000001,69,9528,background
3627849873,719036242,36484,8000,TCP,1458298156968000.0,300.032,61,3332,background
1772486510,719036221,443,42263,TCP,1458298156972000.0,281.028,106,14765,background
707249628,719036341,161,50244,UDP,1458298156976000.0,300.024,2217,215780,background
3496841271,719036341,161,50244,UDP,1458298156996000.0,300.004,493,51391,background
3627849873,719036242,36482,8000,TCP,1458298157096000.0,299.904,61,3332,background
3627849873,719036242,36483,8000,TCP,1458298157100000.0,299.9,61,3332,background
3627849873,719036242,36485,8000,TCP,1458298157104000.0,299.89599999999996,61,3332,background
3627849873,719036242,36480,8000,TCP,1458298157104000.0,299.89599999999996,61,3332,background
3627849873,719036242,36478,8000,TCP,1458298157104000.0,299.89599999999996,61,3332,background
3627849873,719036242,36477,8000,TCP,1458298157104000.0,299.89599999999996,61,3332,background
3627849873,719036242,36481,8000,TCP,1458298157108000.0,299.892,61,3332,background
3627849873,719036242,36479,8000,TCP,1458298157112000.0,299.888,61,3332,background
3509885902,719034665,63581,443,TCP,1458298157484000.0,280.51599999999996,85,6114,background
1053585016,719034665,61634,443,TCP,1458298157628000.0,301.372,54,2160,background
3667056162,719034665,49196,443,TCP,1458298157760000.0,294.24,53,2120,background
3529375964,719036242,39663,8000,TCP,1458298157836000.0,300.164,61,2600,background
2232563010,719036357,161,50084,UDP,1458298157844000.0,303.156,518,52827,background
3592962359,719036249,161,63061,UDP,1458298157944000.0,303.056,437,37092,background
3496568808,719036341,161,50244,UDP,1458298157968000.0,300.032,444,59500,background
621254087,719035635,2031,50002,TCP,1458298158860000.0,300.14,31,1302,background
630232857,719036106,37663,443,TCP,1458298159340000.0,297.66,360,45821,background
3543138957,719034665,62375,443,TCP,1458298159384000.0,300.616,68,3742,background
3652793940,719034665,55819,443,TCP,1458298159672000.0,301.328,1746,209249,background
2206889706,719036341,0,0,ICMP,1458298159996000.0,300.004,31,992,background
714113684,719036357,161,50084,UDP,1458298160028000.0,301.972,363,28230,background
3627788990,719035635,47007,22001,TCP,1458298160260000.0,298.74,120,6720,background
2962863708,719034617,4444,53,UDP,1458298160276000.0,292.724,4199,272935,background
636148517,719035635,48120,40004,TCP,1458298161136000.0,299.8640000000001,563,29962,background
2962863708,719034815,4444,53,UDP,1458298161956000.0,291.0440000000001,3763,244595,background
1053687689,719035660,0,0,GRE,1458298162100000.0,301.9,3020,211400,background
3381354648,719036247,443,51647,TCP,1458298162232000.0,301.768,4807,5100856,background
1062187666,719036357,161,50084,UDP,1458298162404000.0,294.596,287,34126,background
3652253829,719034989,61719,80,TCP,1458298162968000.0,300.032,62,12919,background
3543668533,719035673,753,8141,ESP,1458298163584000.0,301.416,2992,570048,background
1285799154,719036341,8291,31157,TCP,1458298163904000.0,296.096,32,1721,background
2206868324,719036242,49333,8000,TCP,1458298164136000.0,299.8640000000001,61,3332,background
2206868324,719036242,48922,8000,TCP,1458298164180000.0,299.82,61,3332,background
2842518977,719035635,58858,22002,TCP,1458298164448000.0,300.552,116,6302,background
2206868324,719036242,35520,8000,TCP,1458298164468000.0,300.532,63,4236,background
607355019,719036357,0,0,ICMP,1458298165008000.0,299.992,31,992,background
3509606282,719036357,0,0,ICMP,1458298165012000.0,299.988,31,992,background
3494186652,719036357,0,0,ICMP,1458298165012000.0,299.988,31,992,background
611815459,719036357,0,0,ICMP,1458298165016000.0,299.9840000000001,31,992,background
732179822,719034713,443,56047,UDP,1458298165404000.0,301.596,521,199734,background
3543672832,719036341,161,50244,UDP,1458298165900000.0,301.1,511,63289,background
3494372186,719036341,161,50244,UDP,1458298165928000.0,301.072,682,90025,background
621196268,719036357,0,0,ICMP,1458298166004000.0,299.996,31,992,background
714158824,719036357,0,0,ICMP,1458298166008000.0,209.99200000000002,22,704,background
1053666402,719036357,0,0,ICMP,1458298166008000.0,299.992,31,992,background
2966347888,719036357,0,0,ICMP,1458298166008000.0,299.992,31,992,background
1137846741,719036357,0,0,ICMP,1458298166008000.0,299.992,31,992,background
607268084,719036357,161,50084,UDP,1458298166008000.0,299.992,929,72618,background
612513060,719036357,0,0,ICMP,1458298166008000.0,299.992,31,992,background
3627482672,719036357,0,0,ICMP,1458298166008000.0,299.992,31,992,background
3627286024,719036357,0,0,ICMP,1458298166008000.0,299.992,31,992,background
3626656164,719036357,0,0,ICMP,1458298166008000.0,299.992,31,992,background
3593025574,719036357,0,0,ICMP,1458298166008000.0,299.992,31,992,background
3564345423,719036357,0,0,ICMP,1458298166008000.0,299.992,31,992,background
3543674894,719036357,0,0,ICMP,1458298166008000.0,299.992,31,992,background
621196262,719036357,0,0,ICMP,1458298166008000.0,299.992,31,992,background
3495649058,719036357,0,0,ICMP,1458298166008000.0,299.992,31,992,background
3390716342,719036357,0,0,ICMP,1458298166008000.0,299.992,31,992,background
607268383,719036357,0,0,ICMP,1458298166012000.0,299.988,31,992,background
3383198733,719036357,0,0,ICMP,1458298166012000.0,299.988,31,992,background
613789036,719036357,0,0,ICMP,1458298166012000.0,299.988,31,992,background
3494076576,719036357,0,0,ICMP,1458298166012000.0,299.988,31,992,background
3510330694,719036357,0,0,ICMP,1458298166012000.0,299.988,31,992,background
3542786198,719036357,0,0,ICMP,1458298166012000.0,299.988,31,992,background
3626640925,719036359,0,0,ICMP,1458298166300000.0,300.7,61,1708,background
3495615000,719035635,17810,41001,TCP,1458298166604000.0,303.39599999999996,438,25099,background
3741932389,719035635,1516,41001,TCP,1458298166624000.0,302.376,280,11760,background
3748719702,719035635,38142,40004,TCP,1458298167080000.0,302.92,461,24660,background
3593403834,719034713,49631,57182,UDP,1458298167092000.0,302.908,831,87521,background
3681369462,719034696,51963,25,TCP,1458298167104000.0,302.89599999999996,12575,18418336,background
3529379502,719036341,161,50244,UDP,1458298167456000.0,302.5440000000001,1885,167417,background
3509613424,719035861,0,0,GRE,1458298167748000.0,300.252,448,44587,background
1285802241,719036242,60608,8000,TCP,1458298168496000.0,300.504,62,4184,background
1730436471,719036236,161,55097,UDP,1458298168884000.0,301.116,97,7637,background
871418903,719036341,0,0,ICMP,1458298169984000.0,300.01599999999996,31,992,background
1438687936,719034713,80,63926,TCP,1458298170436000.0,270.564,59,2647,background
3390901094,719035062,56114,993,TCP,1458298171048000.0,301.952,31681,1956242,background
2821254715,719036348,585,32856,ESP,1458298171060000.0,301.94,4903,2258376,background
3508670281,719036357,161,50084,UDP,1458298171064000.0,301.936,5378,436315,background
627170947,719034988,0,769,ICMP,1458298171192000.0,301.808,99,13520,background
3510197005,719036242,34580,8000,TCP,1458298171208000.0,299.7920000000001,61,3332,background
3510197005,719036242,34589,8000,TCP,1458298171208000.0,299.7920000000001,61,3332,background
3510197005,719036242,34583,8000,TCP,1458298171348000.0,299.652,61,3332,background
3510197005,719036242,34588,8000,TCP,1458298171348000.0,299.652,61,3332,background
3510197005,719036242,34592,8000,TCP,1458298171348000.0,299.652,61,3332,background
3592957493,719036341,0,0,ICMP,1458298171504000.0,301.496,62,1984,background
3652220858,719035635,59206,40004,TCP,1458298171856000.0,299.144,573,32001,background
2240140666,719035660,49162,8291,TCP,1458298171880000.0,301.12,62,2480,background
3506382377,719035004,49952,25,TCP,1458298172048000.0,301.952,6440,9415049,background
714185923,719036359,161,3143,UDP,1458298172180000.0,300.82,283,32723,background
3390703813,719035635,49044,22002,TCP,1458298172356000.0,301.644,197,11737,background
710619707,719036341,5938,52252,TCP,1458298172480000.0,297.52,151,27165,background
3383432306,719036249,161,63061,UDP,1458298172520000.0,299.48,458,38481,background
1137846741,719036341,0,0,ICMP,1458298172992000.0,300.008,31,992,background
3145441606,719034713,443,50615,TCP,1458298173116000.0,215.88400000000001,171,168401,background
3746614674,719036341,1502,57838,UDP,1458298173800000.0,301.2,2948,1560002,background
615115861,719036106,49192,443,TCP,1458298174064000.0,300.936,2327,319111,background
1050852398,719036357,161,50084,UDP,1458298174884000.0,300.116,1366,127427,background
3551283777,719036341,0,0,ICMP,1458298174940000.0,300.06,31,992,background
3626732223,719034665,51756,443,TCP,1458298174980000.0,299.02,820,96984,background
1772486511,719036341,443,63116,TCP,1458298174996000.0,297.004,36,2970,background
3561788651,719035635,48994,22002,TCP,1458298175080000.0,293.92,116,6296,background
3667012555,719036357,161,50084,UDP,1458298175244000.0,300.756,467,36299,background
630232857,719036106,51722,443,TCP,1458298175776000.0,301.224,1227,172113,background
3746785765,719035635,41756,40004,TCP,1458298175816000.0,301.184,589,31308,background
3627894148,719036357,0,0,ICMP,1458298176008000.0,299.992,31,992,background
3626732814,719035635,49267,41001,TCP,1458298176032000.0,300.968,633,43928,background
3496515272,719035635,1146,41001,TCP,1458298176044000.0,300.95599999999996,351,16697,background
3515300085,719036106,49540,443,TCP,1458298176068000.0,291.932,347,41002,background
3627286024,719034823,0,0,GRE,1458298176716000.0,300.284,629,86925,background
3746785765,719035635,43000,40004,TCP,1458298176856000.0,300.144,563,29954,background
3564488184,719035602,50204,443,TCP,1458298176896000.0,299.1040000000001,128,15827,background
1341555006,719034713,80,50826,TCP,1458298176936000.0,296.064,32,9669,background
630232857,719036106,49244,443,TCP,1458298177140000.0,302.86,873,98211,background
2234968879,719034815,80,53,UDP,1458298177764000.0,301.236,3171,209285,background
543103277,719036252,80,45548,TCP,1458298177924000.0,302.07599999999996,3666,5288816,background
2206868324,719036242,51141,8000,TCP,1458298178024000.0,299.976,61,3332,background
2206868324,719036242,17398,8000,TCP,1458298178068000.0,299.932,61,3332,background
2206868324,719036242,17328,8000,TCP,1458298178068000.0,299.932,61,3332,background
2206868324,719036242,10478,8000,TCP,1458298178072000.0,299.928,61,3332,background
2206868324,719036242,35455,8000,TCP,1458298178072000.0,299.928,61,3332,background
2206868324,719036242,29262,8000,TCP,1458298178076000.0,299.9240000000001,61,3332,background
2206868324,719036242,3049,8000,TCP,1458298178076000.0,299.9240000000001,61,3332,background
2206868324,719036242,34717,8000,TCP,1458298178076000.0,299.9240000000001,61,3332,background
2206868324,719036242,64781,8000,TCP,1458298178076000.0,299.9240000000001,61,3332,background
2206868324,719036242,32280,8000,TCP,1458298178080000.0,299.92,61,3332,background
2206868324,719036242,23267,8000,TCP,1458298178080000.0,299.92,61,3332,background
2206868324,719036242,26373,8000,TCP,1458298178080000.0,299.92,61,3332,background
3543553018,719036341,0,0,ICMP,1458298178636000.0,300.3640000000001,32,1024,background
3495650829,719034665,33155,443,TCP,1458298178812000.0,301.188,58,2660,background
1730436473,719036359,161,3143,UDP,1458298179960000.0,300.04,178,25594,background
3627894148,719036341,0,0,ICMP,1458298179988000.0,250.012,26,832,background
2659245460,719034977,57457,110,TCP,1458298180100000.0,301.9,3431,216143,background
2821253734,719036249,161,63061,UDP,1458298180496000.0,297.504,1689,147838,background
2842657744,719034665,58852,443,TCP,1458298180632000.0,294.368,52,2080,background
3390716342,719036357,8291,63899,TCP,1458298180784000.0,300.216,44,8666,background
2821252929,719036249,161,63061,UDP,1458298180812000.0,300.188,1043,90533,background
621199470,719035673,537,40303,ESP,1458298181016000.0,301.9840000000001,2783,468424,background
2234968879,719034617,4444,53,UDP,1458298181172000.0,300.828,2258,146770,background
3627065437,719035635,60078,22002,TCP,1458298181532000.0,293.468,120,6480,background
3494301579,719036249,161,63061,UDP,1458298181760000.0,295.24,345,28911,background
628142719,719036341,0,0,ICMP,1458298181972000.0,300.028,31,992,background
3561788651,719035635,39044,22011,TCP,1458298181988000.0,298.012,60,3360,background
844515154,719036341,0,0,ICMP,1458298182000000.0,300.0,31,992,background
3496532466,719036249,161,63061,UDP,1458298182148000.0,301.8520000000001,680,68682,background
3270066258,719034788,45627,80,TCP,1458298182556000.0,267.444,1405,110173,background
